UID,UAge,USex,URace,UIdeo,UStance,AIFam,AIChatFreq,AIChatComf,AIForNews,EvaAIInfoConf,TrustAIInfo,CloseToSE,CloseToSM,CloseToNA,CloseToNW,IndepEvaConf,TrustNews,FactCheckFreq,FeelMisinfo,AIStance,NID,News,PreEva,PreConf,PostEva,PostConf,Truth,PoliBias,HumanTrustBias,PerceivedImprove,AIInterMean,PerceivedAIRole,AIJudge,AILackJudgeImp,GFeedback,Inconsis,InconsisComment,AIStanceLabel,AIStanceCode,UStanceLabel,UStanceCode,PreConfCode,PostConfCode,PreEvaCode,PostEvaCode,TruthCode,PerceivedImproveCode,UStanceLabel_S,AIStanceLabel_S,PostCorrect,PreCorrect,UIdeoCode,AIFamCode,AIChatFreqCode,IndepEvaConfCode,FactCheckFreqCode,AIChatComfCode,EvaAIInfoConfCode,TrustAIInfoCode,TrustNewsCode,FeelMisinfoCode,AI1Eva,AI2Eva,AI1Correctness,AI2Correctness,weight,ConvRound,ConvLength,LengthPerRound,EngagementOverall,EngagementBehavioral,EngagementCognitive,EngagementEmotional,EngagementAutonomy,EngagementSocialPresence
3462,39,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Very comfortable,Yes,Very confident,Neutral,About once a day,A few times a day or more,A few times a day or more,A few times a week,Somewhat confident,Neutral,Occasionally,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",8,"Former U.S. President Bill Clinton reportedly once said, ""If you live long enough, you'll make mistakes"", and, ""If you learn from them, you'll be a better person. It's how you handle adversity, not how it affects you. The main thing is never quit, never quit, never quit.""",true,Moderately confident,false,Extremely confident,true,Democrat,Republican,Very much,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,"Both assistants seemed to provide very similar information and answers.  Im curious as to why the study used 2 of them, instead of using just one. ",No,,"('Somewhat Republican', 'Somewhat Republican')","(1, 1)",Independent,0,0.6,1.0,1,-1,1,5,Independent,"('Republican', 'Republican')",0,1,-1,3,5,3.0,3,2.0,3.0,0.0,0,4.0,0.8,0.5,0.8,0.5,0.1000000000000002,3.0,28.0,9.333333333333334,Moderate,2,2,1,2,1
3462,39,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Very comfortable,Yes,Very confident,Neutral,About once a day,A few times a day or more,A few times a day or more,A few times a week,Somewhat confident,Neutral,Occasionally,Several times a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",15,"Fox News aired a chyron that said, ""Kamala could be the oldest elected female president.""",unsure,,false,Extremely confident,false,Republican,Democrat,Very much,Very meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,"Both assistants seemed to provide very similar information and answers.  Im curious as to why the study used 2 of them, instead of using just one. ",No,,"('Somewhat Republican', 'Somewhat Republican')","(1, 1)",Independent,0,0.0,1.0,0,-1,-1,5,Independent,"('Republican', 'Republican')",1,0,-1,3,5,3.0,3,2.0,3.0,0.0,0,4.0,1.0,1.0,0.0,0.0,0.1,3.0,35.0,11.666666666666666,Moderate,2,2,1,2,1
3465,51,Female,White,Slightly conservative,Not very strong Republican,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Neutral,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,Never,About once a week,Somewhat confident,Neutral,Never,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",2,"During jury selection for Trump's hush-money trial, the judge asked a potential juror, ""It says here that you tweeted, ahem, and I quote 'f*** that treasonous orange s***gibbon and the dead ferret on his head' —is that accurate?"" The juror responded, ""The tweet speaks for itself, your honor.""",true,Moderately confident,false,Moderately confident,false,Democrat,Republican,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Default', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.6,0.6,1,-1,-1,4,Republican,"('Default', 'Republican')",1,0,-1,3,3,3.0,1,0.0,2.0,1.0,0,3.0,0.0,0.0,1.0,1.0,0.1000000000000002,3.0,83.0,27.666666666666668,Moderate,2,2,2,2,1
3465,51,Female,White,Slightly conservative,Not very strong Republican,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Neutral,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,Never,About once a week,Somewhat confident,Neutral,Never,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",7,"Joe Biden referred to Egyptian President Abdel Fattah El-Sisi as ""the president of Mexico"" during remarks about the humanitarian crisis in the Gaza Strip.",true,Moderately confident,unsure,,true,Republican,Republican,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Default', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.6,0.0,1,0,1,4,Republican,"('Default', 'Republican')",0,1,-1,3,3,3.0,1,0.0,2.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.1,3.0,60.0,20.0,Moderate,2,2,1,2,1
3465,51,Female,White,Slightly conservative,Not very strong Republican,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Neutral,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,Never,About once a week,Somewhat confident,Neutral,Never,Once a week,"('This AI is a default GPT-4o model.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",15,"Fox News aired a chyron that said, ""Kamala could be the oldest elected female president.""",true,Moderately confident,true,Moderately confident,false,Republican,Democrat,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Default', 'Somewhat Republican')","(0, 1)",Somewhat Republican,1,0.6,0.6,1,1,-1,4,Republican,"('Default', 'Republican')",0,0,-1,3,3,3.0,1,0.0,2.0,1.0,0,3.0,1.0,1.0,0.0,0.0,0.159865634160158,2.0,34.0,17.0,Low,1,1,1,1,1
3468,49,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Never,,No,,,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,,Fully distrust,Never,Daily,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a default GPT-4o model.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,unsure,,unsure,,true,Neutral,Democrat,A little,Not meaningful at all,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,It is a way to ifluence my desicion!,Yes,I liked the AI2 more than AI1.,"('Politically Neutral', 'Default')","(0, 0)",Independent,0,0.0,0.0,0,0,1,2,Independent,"('Neutral', 'Default')",0,0,-1,3,1,,1,0.0,0.0,0.0,-2,5.0,1.0,1.0,1.0,1.0,0.2425641255578105,3.0,75.0,25.0,Moderate,2,2,2,2,1
3468,49,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Never,,No,,,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,,Fully distrust,Never,Daily,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a default GPT-4o model.')",7,"Joe Biden referred to Egyptian President Abdel Fattah El-Sisi as ""the president of Mexico"" during remarks about the humanitarian crisis in the Gaza Strip.",unsure,,false,Not at all confident,true,Republican,Republican,A little,Not meaningful at all,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,It is a way to ifluence my desicion!,Yes,I liked the AI2 more than AI1.,"('Politically Neutral', 'Default')","(0, 0)",Independent,0,0.0,0.2,0,-1,1,2,Independent,"('Neutral', 'Default')",0,0,-1,3,1,,1,0.0,0.0,0.0,-2,5.0,0.1,0.1,0.0999999999999999,0.0999999999999999,5.407007866709775,3.0,37.0,12.333333333333334,Low,1,2,1,2,1
3468,49,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Never,,No,,,A few times a day or more,A few times a day or more,A few times a day or more,A few times a day or more,,Fully distrust,Never,Daily,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a default GPT-4o model.')",15,"Fox News aired a chyron that said, ""Kamala could be the oldest elected female president.""",unsure,,true,Slightly confident,false,Republican,Democrat,A little,Not meaningful at all,Primarily as an agent trying to influence or persuade me in making determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,It is a way to ifluence my desicion!,Yes,I liked the AI2 more than AI1.,"('Politically Neutral', 'Default')","(0, 0)",Independent,0,0.0,0.4,0,1,-1,2,Independent,"('Neutral', 'Default')",0,0,-1,3,1,,1,0.0,0.0,0.0,-2,5.0,1.0,1.0,0.0,0.0,0.1,1.0,25.0,25.0,Moderate,2,2,2,3,1
3471,38,Male,Black or African American,Extremely conservative,Strong Republican,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Yes,Very confident,Somewhat trustworthy,A few times a day or more,A few times a day or more,A few times a week,About once a week,Somewhat confident,Fully trust,Frequently,Rarely,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",1,Silent-era film actor Charlie Chaplin once lost a Charlie Chaplin look-alike contest.,true,Extremely confident,true,Moderately confident,unsure,Neutral,Republican,Quite a bit,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')","Significantly increased my comfort, especially when discussing opposing viewpoints",,No,,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Strong Republican,2,1.0,0.6,1,1,0,4,Republican,"('Neutral', 'Republican')",0,0,-3,4,5,3.0,4,1.0,3.0,1.0,2,1.0,0.5,0.2,1.0,0.7,0.1000000000006958,3.0,96.0,32.0,Moderate,2,2,2,2,2
3471,38,Male,Black or African American,Extremely conservative,Strong Republican,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Yes,Very confident,Somewhat trustworthy,A few times a day or more,A few times a day or more,A few times a week,About once a week,Somewhat confident,Fully trust,Frequently,Rarely,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",9,"Project 2025, a proposed conservative blueprint for the next U.S. Republican presidential administration, has called to shut down the U.S. Department of Education.",true,Very confident,true,Extremely confident,true,Republican,Democrat,Quite a bit,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')","Significantly increased my comfort, especially when discussing opposing viewpoints",,No,,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Strong Republican,2,0.8,1.0,1,1,1,4,Republican,"('Neutral', 'Republican')",1,1,-3,4,5,3.0,4,1.0,3.0,1.0,2,1.0,0.7,1.0,0.7,1.0,0.1,3.0,87.0,29.0,Moderate,2,2,2,2,2
3471,38,Male,Black or African American,Extremely conservative,Strong Republican,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Yes,Very confident,Somewhat trustworthy,A few times a day or more,A few times a day or more,A few times a week,About once a week,Somewhat confident,Fully trust,Frequently,Rarely,"('This AI is a GPT-4o model prompted to be politically neutral.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",16,"Pete Hegseth (TV presenter and former Army National Guard officer) said ""Germs are not a real thing. I can't see them, therefore they are not real.""",true,Extremely confident,true,Extremely confident,true,Republican,Democrat,Quite a bit,Slightly meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'Sometimes I felt judged and sometimes I did not')","Significantly increased my comfort, especially when discussing opposing viewpoints",,No,,"('Politically Neutral', 'Somewhat Republican')","(0, 1)",Strong Republican,2,1.0,1.0,1,1,1,4,Republican,"('Neutral', 'Republican')",1,1,-3,4,5,3.0,4,1.0,3.0,1.0,2,1.0,0.5,0.7,0.5,0.7,0.1000000000000002,3.0,113.0,37.666666666666664,Moderate,2,2,2,2,2
3474,43,Male,Filipino,Slightly liberal,Independent,Somewhat familiar (I have used AI-powered tools a few times),Several times a week,Somewhat comfortable,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a day or more,A few times a week,About once a week,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be strong republican.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",1,Silent-era film actor Charlie Chaplin once lost a Charlie Chaplin look-alike contest.,true,Moderately confident,true,Very confident,unsure,Neutral,Republican,A little,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Strong Republican', 'Somewhat Republican')","(2, 1)",Independent,0,0.6,0.8,1,1,0,2,Independent,"('Republican', 'Republican')",0,0,1,3,5,3.0,3,1.0,2.0,0.0,0,3.0,0.8,0.5,0.7,1.0,0.1,2.0,13.0,6.5,Low,2,1,1,2,1
